1715166,1715912,1
1716001,1716687,1
1716864,1717067,1
1717102,1718562,0
1720539,1720652,1
1720721,1720954,1
1721271,1721861,1
1721959,1722534,0
1722534,1723496,0
1723447,1724016,0
1724405,1724638,1
1724696,1725106,1
1725258,1725431,0
1725603,1725758,0
1725837,1725902,0
1725905,1726093,0
1726104,1726316,0
1726679,1727176,0
1727173,1727706,0
1727703,1728014,0
1728019,1728234,0
1728988,1729203,0
1729504,1729716,1
1729771,1729860,1
1730138,1730890,0
1730904,1731953,0
1731955,1732233,0
1732300,1732551,0
1732768,1732923,0
1732995,1733282,0
1733282,1733521,0
1733546,1733851,1
1734054,1734386,1
1734823,1734972,0
1735269,1735499,0
1735583,1735990,1
1736157,1736312,1
1736472,1736690,1
1737258,1737446,1
1737443,1737634,1
1739516,1740744,0
1741713,1741823,0
1741881,1742900,0
1742912,1744126,0
1744332,1744658,0
1744793,1745134,1
1745169,1745729,1
1745732,1746442,0
1746550,1746855,1
1747054,1749480,1
1749541,1751964,1
1751975,1752592,1
1752594,1753448,1
1753491,1754105,1
1754264,1755556,1
1755509,1756204,0
1756329,1757549,0
1757684,1758577,0
1758684,1759937,1
1759986,1760105,0
1760361,1760669,1
1760762,1760845,1
1760945,1761766,1
1761805,1762134,0
1762121,1762486,0
1762898,1763932,1
1763957,1765345,0
1765356,1766888,0
1767412,1768356,1
1768542,1769924,1
1769961,1770683,1
1770680,1771015,0
1771144,1771863,1
1771867,1773168,1
1773244,1774173,1
1774170,1775573,0
1775716,1777362,0
1777561,1778736,1
1778837,1780345,1
1780571,1781836,0
1781875,1783248,0
1783245,1785056,0
1785447,1786037,0
1786258,1787025,0
1787137,1788165,0
1788340,1789932,1
1789942,1791114,1
1791218,1792219,1
1792253,1793293,0
1793544,1793759,1
1793845,1794285,1
1794362,1794943,1
1794943,1795521,1
1795514,1797736,1
1797737,1798795,1
1798799,1799419,1
1799423,1800118,1
1800118,1800753,1
1801364,1802866,1
1802972,1803577,1
1803621,1804484,0
1804543,1805817,0
1805946,1806602,0
1806661,1806990,0
1807088,1808197,0
1808471,1808938,1
1808985,1809419,0
1809620,1809856,1
1809859,1810716,1
1810716,1812728,1
1812729,1813250,0
1813331,1814227,0
1814276,1814515,0
1814618,1815217,1
1815254,1816351,1
1816432,1816839,1
1816942,1817589,1
1817682,1822298,1
1822349,1822696,0
1823030,1823845,1
1823973,1824554,1
1824716,1825885,0
1826051,1826140,0
1826439,1827464,1
1827461,1828393,0
1828506,1829717,1
1830008,1831156,1
1831196,1831837,0
1832052,1833425,1
1833466,1834722,0
1835030,1835106,1
1835111,1835187,1
1835295,1835600,1
1835726,1837330,1
1837342,1838154,0
1838158,1838943,0
1838940,1839608,0
1839672,1840310,0
1840323,1842425,0
1842446,1843072,0
1843527,1843736,0
1844293,1845705,1
1846016,1846252,1
1846316,1847320,0
1847469,1847885,0
1847898,1849118,0
1849115,1850386,0
1850361,1851107,0
1851117,1852604,0
1852613,1852981,0
1853529,1853717,0
1853817,1854227,0
1854224,1857280,0
1857669,1858781,1
1858967,1859074,1
1859210,1859566,1
1859666,1860880,1
1861107,1862372,1
1862384,1863250,1
1863281,1864039,1
1864182,1865777,1
1865791,1866942,1
1866985,1867896,0
1868212,1868976,1
1868996,1869934,1
1869990,1871279,1
1871276,1871569,1
1871626,1873272,1
1873329,1875707,0
1876040,1876873,1
1877030,1878076,1
1878208,1878399,1
1878403,1879839,0
1879902,1880615,0
1880862,1881326,0
1881404,1882153,0
1882153,1882704,0
1882767,1883747,0
1883848,1884147,0
1884152,1886539,0
1886554,1887537,0
1887821,1887865,0
1887988,1888344,0
1888397,1888594,0
1888691,1889233,0
1889237,1891165,0
1893760,1893867,1
1893920,1894678,0
1894965,1895894,1
1895995,1896285,1
1896391,1897251,1
1897292,1897828,0
1897975,1898643,1
1898806,1899396,1
1899529,1900920,1
1900924,1901727,0
1902016,1902279,0
1902462,1904723,1
1904981,1905730,0
1905743,1907095,0
1907200,1908042,0
1908050,1908400,0
1908451,1909809,0
1909894,1910214,0
1910513,1910851,0
1911053,1911880,1
1912110,1912997,1
1912957,1913532,0
1913735,1914220,0
1914550,1915518,0
1915511,1916854,0
1916851,1918329,0
1918326,1919360,0
1919357,1920577,0
1921023,1921829,1
1921996,1922706,1
1922711,1923388,1
1923403,1924110,1
1924110,1924658,1
1924668,1925834,1
1925807,1927342,1
1927342,1927995,1
1928062,1929369,1
1929378,1929998,0
1930085,1930492,1
1930458,1930730,0
1930966,1932309,1
1932426,1933466,0
1933594,1935555,0
1935560,1936603,0
1936720,1937271,0
1937432,1939288,1
1939455,1940471,1
1940482,1941123,1
1941216,1942574,0
1942691,1943449,0
1943586,1944566,0
1944576,1945523,0
1945528,1946364,0
1946385,1947428,0
1947445,1948824,0
1948851,1949927,0
1950297,1950569,0
1950611,1951024,0
1951366,1952361,1
1952445,1953329,1
1953377,1954231,0
1954321,1955067,0
1955503,1957437,1
1957550,1958833,1
1958980,1960455,1
1960636,1962126,1
1962169,1962672,1
1962673,1962777,0
1962947,1963393,1
1963350,1964171,0
1964268,1965449,1
1965504,1965851,1
1965873,1966127,0
1966310,1967335,1
1967368,1967466,1
1967469,1967543,1
1967602,1967850,0
1967998,1968180,0
1968184,1968543,0
1968716,1969354,0
1969481,1970404,0
1970507,1971592,1
1973260,1974384,1
1974440,1975405,1
1975459,1976574,0
1976656,1978341,0
1978546,1979127,0
1979167,1979862,0
1979920,1981830,0
1981962,1982306,1
1982728,1983027,1
1983147,1983326,0
1983400,1984761,1
1984765,1985343,1
1985527,1986891,1
1987022,1988620,1
1988624,1990180,0
1990643,1991614,1
1991677,1992477,1
1992490,1993341,1
1993396,1993854,1
1994283,1994849,1
1994846,1995655,0
1995821,1996030,0
1996043,1996186,0
1996856,1997143,0
1997218,1997361,0
1997520,1997759,1
1997903,1998694,0
1998871,2000244,1
2000290,2001171,0
2001363,2003411,0
2003431,2004129,0
2004226,2004723,0
2004853,2006136,1
2006105,2008738,1
2008818,2010257,1
2010375,2010611,1
2010716,2010907,1
2010908,2011564,0
2011960,2012301,0
2012314,2013186,0
2013190,2013564,0
2013703,2013933,1
2014035,2014691,1
2014715,2015377,1
2015374,2017434,0
2017643,2018302,0
2018629,2018985,0
2019052,2019342,0
2019476,2020654,1
2020710,2021351,0
2021388,2023199,0
2023434,2024909,0
2025247,2026116,1
2026244,2027686,1
2027817,2028788,0
2028908,2030230,0
2030246,2031178,0
2031257,2032012,1
2032009,2032794,1
2032941,2033951,0
2033960,2034571,0
2034710,2034775,0
2034846,2035448,1
2035450,2035971,0
2036006,2036746,0
2036775,2037227,0
2037345,2039117,0
2039427,2039993,1
2039990,2040808,1
2040861,2041256,1
2041297,2042040,1
2042037,2043008,1
2043173,2045602,0
2045627,2046727,0
2047115,2047861,0
2047875,2048441,0
2048657,2050390,1
2050567,2051055,1
2051175,2051567,0
2051567,2053645,0
2053638,2054786,0
2054988,2055632,0
2055643,2056032,0
2056047,2057096,0
2057099,2057959,0
2057978,2059579,0
2059625,2061286,0
2061431,2061934,0
2061955,2063919,0
2063924,2064850,0
2064847,2065734,0
2066456,2066806,0
2067250,2068266,0
2068785,2069213,1
2069220,2070644,0
2070619,2071419,0
2071586,2072572,0
2072587,2074101,0
2074171,2075160,0
2075957,2076460,1
2076539,2076790,0
2076905,2076991,0
2077254,2077577,1
2077748,2078245,1
2078283,2078522,0
2078713,2079924,1
2079986,2080651,0
2080847,2080933,0
2080946,2081019,0
2081074,2081149,0
2081301,2081849,0
2081906,2083738,0
2083735,2084391,0
2084687,2084863,1
2084850,2085074,1
2085142,2085864,0
2086094,2086846,0
2086843,2087511,0
2087526,2088512,0
2088617,2089417,0
2089505,2090056,0
2090102,2090821,0
2091142,2092638,0
2092904,2094310,1
2094335,2094745,1
2094745,2095110,1
2095188,2096675,1
2096709,2097122,0
2097309,2098514,1
2098511,2098744,1
2098853,2099521,1
2099632,2100111,1
2100380,2100571,0
2101732,2102046,0
2102261,2103919,1
2103912,2104907,1
2104900,2105586,1
2105586,2106959,1
2106978,2107421,1
2107418,2108545,1
2108650,2109114,1
2109119,2110123,1
2110120,2110533,1
2110536,2110901,1
2110901,2111638,1
2111648,2111917,1
2111925,2112710,1
2113000,2113623,1
2113667,2113855,0
2114018,2114245,1
2114543,2115358,1
2115355,2117049,0
2117220,2117402,0
2117481,2118398,0
2118571,2119491,1
2119480,2119950,0
2119931,2121349,0
2121416,2122111,0
2122151,2122516,0
2124867,2125718,1
2125826,2127184,0
2127184,2127855,0
2127988,2128401,1
2128510,2129514,1
2129515,2130150,1
2130407,2131057,1
2131400,2131930,1
2132500,2132589,0
2132683,2133480,1
2133581,2133656,1
2133970,2141046,1
2142675,2143991,1
2144093,2145547,1
2145890,2146606,1
2147059,2147134,0
2147235,2148878,0
2148883,2148958,1
2148996,2149946,0
2150048,2150965,0
2151292,2151367,1
2151423,2152358,0
2152420,2153499,0
2153511,2154254,0
2154251,2154796,0
2155337,2156353,0
2157984,2159212,0
2159533,2160243,1
2160571,2163690,1
2163811,2165343,1
2165340,2165786,1
2165849,2166070,1
2166144,2166512,1
2166601,2166975,1
2166972,2167166,1
2167179,2167292,1
2167781,2167963,1
2168064,2168393,0
2168565,2169623,0
2169821,2170294,0
2170413,2171579,0
2171788,2173215,1
2173258,2173485,0
2173499,2174557,0
2174736,2176094,0
2176084,2176146,0
2176361,2177290,0
2177336,2178160,0
2178243,2178497,0
2178494,2178745,0
2179028,2179078,1
2179224,2180123,1
2180129,2181433,1
2181430,2182500,1
2182500,2183567,1
2183567,2184157,1
2184157,2184894,1
2184876,2185652,1
2185646,2186257,1
2186353,2187333,0
2187479,2188645,0
2188894,2190300,0
2190927,2191943,0
2192423,2193541,0
2193526,2194116,0
2194097,2195089,0
2195092,2196258,0
2196258,2197361,0
2197369,2198616,0
2198613,2199170,0
2199170,2200051,0
2200109,2201008,0
2201008,2202093,0
2202466,2203359,0
2203534,2204928,0
2204939,2206159,0
2206156,2207436,0
2207712,2209190,0
2209192,2210586,0
2210641,2212011,0
2212116,2213552,0
2213555,2214778,0
2214775,2215254,0
2215257,2216222,0
2216225,2217346,0
2217372,2217920,0
2217936,2218682,0
2218693,2219910,0
2219885,2221102,0
2221099,2221587,0
2221590,2222429,0
2222522,2224684,0
2224687,2225130,0
2225136,2226275,0
2226934,2228517,1
2228791,2230644,0
2230666,2231247,0
2231339,2231980,0
2232298,2235615,1
2235724,2236572,0
2236706,2238058,1
2238071,2240017,0
2240217,2240678,1
2240743,2241504,0
2241501,2242160,0
2242381,2242440,0
2242713,2242769,0
2243048,2244295,1
2244295,2247417,1
2247418,2250495,1
2250496,2251911,1
2251908,2253311,1
2253308,2254030,1
2254221,2254553,1
2254700,2256061,1
2256334,2256552,0
2257021,2257338,0
2257744,2258643,1
2259268,2260430,1
2260865,2261905,0
2261953,2263308,0
2263312,2263596,0
2263627,2264079,0
2265380,2266234,0
2266542,2267594,0
2267851,2269128,1
2269125,2270129,1
2270126,2271091,1
2271065,2271811,0
2271863,2272681,0
2272746,2273546,0
2273543,2274331,0
2274554,2274826,0
2274947,2275771,1
2275990,2276328,1
2276410,2277444,0
2277460,2279940,0
2279956,2280630,0
2280710,2281252,0
2281545,2281826,0
2282089,2283198,0
2283330,2285363,1
2289309,2292941,1
2293002,2293319,1
2293626,2294714,1
2294725,2297004,1
2296997,2298133,1
2300255,2300716,1
2300756,2301226,0
2301273,2301992,0
2301989,2303674,0
2303896,2304627,1
2304687,2304794,1
2304775,2305506,0
2305511,2306437,0
2306430,2307587,0
2307594,2308511,0
2308722,2311019,0
2311215,2312930,1
2312968,2313900,0
2314074,2314661,0
2314831,2315409,1
2315539,2316300,0
2318012,2318095,1
2318468,2319415,0
2319654,2320052,1
2320049,2320744,1
2320874,2321758,1
2321908,2322627,1
2322630,2322869,1
2323063,2324301,1
2324295,2325530,1
2325773,2326783,0
2328361,2329359,0
2329639,2330679,0
2330821,2331978,0
2331995,2332663,0
2332921,2333757,1
2333789,2335780,0
2336074,2337543,0
2337748,2338629,0
2338728,2339777,1
2339851,2340708,1
2340711,2341799,1
2341906,2343156,0
2343256,2344197,0
2344327,2345025,1
2345096,2346346,0
2346440,2347378,0
2347366,2348307,0
2348730,2350421,0
2350438,2351376,0
2352873,2354054,1
2354051,2354305,0
2354460,2355032,1
2355255,2356721,1
2356839,2357825,1
2357864,2358577,1
2358989,2359555,1
2359736,2361292,1
2361374,2363188,1
2363189,2364283,1
2364283,2365308,1
2365310,2366899,1
2366903,2367247,0
2367580,2368770,0
2368798,2369493,0
2369642,2371402,1
2371527,2371811,1
2371950,2372957,0
2373139,2373366,1
2373386,2375146,1
2375221,2375297,1
2378075,2379091,0
2379510,2380157,1
2380368,2381420,0
2381417,2381974,0
2381971,2383914,0
2383911,2384390,0
2384387,2384596,0
2384593,2385330,0
2385372,2386034,0
2386031,2386648,0
2386667,2387269,0
2387279,2387728,0
2387725,2388588,0
2388575,2389270,0
2389277,2391763,0
2391760,2392023,0
2392013,2392507,0
2392616,2392780,1
2392915,2393403,1
2394118,2395764,0
2395982,2397625,0
2397701,2398351,0
2398351,2399415,0
2399489,2400544,0
2400656,2401759,0
2402498,2405170,1
2405187,2405837,1
2406037,2408886,0
2409053,2410879,1
2410876,2412261,1
2412457,2413119,1
2413119,2413769,1
2413766,2415088,1
2415119,2416303,1
2416377,2417153,0
2417158,2418807,0
2423346,2423969,0
2423966,2425654,0
2425803,2428430,0
2428577,2429299,1
2429427,2433179,0
2433875,2436160,1
2436394,2437524,1
2437524,2437778,1
2437832,2438482,0
2438945,2440021,0
2440026,2441384,0
2441657,2443285,1
2443275,2444534,1
2444531,2445721,1
2445914,2446813,1
2447052,2447855,0
2447873,2449162,0
2449219,2450424,0
2450439,2451221,0
2451441,2452643,0
2452743,2453285,0
2453564,2453989,1
2454028,2454630,0
2454938,2456077,1
2456081,2457049,1
2457049,2459031,1
2459028,2459918,1
2459918,2461570,1
2461567,2461902,1
2461902,2462288,1
2462282,2462548,0
2462658,2464013,0
2464010,2464972,0
2464972,2465829,0
2465844,2466602,0
2466599,2468269,0
2468358,2469653,0
2469732,2470037,0
2470092,2470553,0
2470618,2471547,1
2472500,2473711,1
2473782,2475509,0
2475647,2476618,1
2476721,2477224,1
2477497,2478213,0
2478422,2478844,1
2478903,2479751,1
2479835,2481292,0
2481299,2482828,0
2482992,2484833,0
2484830,2485132,0
2485129,2485683,0
2485695,2486237,0
2486252,2487229,0
2487226,2489952,0
2490005,2491342,0
2491339,2491839,0
2491842,2493644,0
2493738,2494400,0
2494416,2494859,0
2495490,2496428,0
2497348,2498565,1
2498649,2499248,1
2499307,2501139,0
2501226,2501876,0
2501887,2502381,0
2502464,2502919,0
2503257,2504459,1
2504534,2506678,1
2506868,2508388,1
2508421,2508963,0
2509021,2509572,0
2509628,2510272,0
2510408,2511055,1
2511112,2511474,1
2511495,2512388,1
2512436,2513326,0
2513523,2514296,0
2514304,2515020,0
2515017,2515703,0
2515793,2516575,0
2516796,2517578,0
2517844,2518413,0
2518508,2520025,0
2520062,2520550,0
2520809,2521471,0
2521461,2522729,0
2522799,2523713,0
2523869,2524528,0
2524611,2525423,0
2525423,2526436,0
2526502,2527638,0
2527737,2528732,1
2528729,2529907,0
2530172,2531392,0
2531551,2533557,1
2533678,2533956,0
2533990,2534538,0
2534538,2535347,0
2535347,2536171,0
2536175,2537260,0
2537295,2538227,0
2538393,2538944,1
2539015,2539836,0
2539838,2540377,0
2540374,2540862,0
2540859,2541371,0
2541371,2542123,0
2544870,2545433,0
2546114,2546599,0
2546802,2548946,0
2548946,2550256,0
2550437,2550721,0
2551093,2552433,1
2552799,2553857,1
2554039,2554794,0
2555088,2556020,1
2556096,2556170,1
2556332,2557489,1
2557642,2558004,1
2558001,2558921,1
2558918,2560249,1
2560284,2560565,0
2560864,2561304,0
2561331,2561849,0
2561899,2562174,0
2562174,2562668,0
2563391,2563753,1
2563819,2564643,1
2564771,2565307,1
2565298,2565660,1
2565660,2565965,1
2566097,2566297,1
2566481,2567416,0
2567634,2568971,1
2568989,2570317,1
2570425,2571963,0
2571963,2573126,0
2573542,2574156,1
2574161,2577754,1
2577810,2578955,0
2579029,2579973,0
2580043,2581737,0
2581791,2583041,0
2583554,2584189,0
2584485,2584760,1
2584837,2585079,0
2585432,2586352,1
2586708,2586779,1
2586844,2588082,0
2588458,2590155,1
2590170,2590904,1
2590917,2591774,1
2591777,2594272,0
2594297,2595334,0
2595334,2596419,0
2596434,2597681,0
2597703,2598029,0
2598248,2599213,0
2599417,2600673,1
2600788,2601114,1
2601255,2602493,0
2602829,2604031,1
2604118,2605230,1
2605430,2607619,0
2607828,2607903,0
2607943,2608018,0
2608239,2608598,1
2608600,2608992,1
2609044,2610459,0
2610718,2610793,1
2610838,2610913,1
2610960,2611035,1
2611040,2611115,1
2611146,2611271,1
2611380,2612264,0
2612305,2612463,0
2612516,2613772,0
2613832,2614665,0
2614914,2615678,1
2615717,2616643,0
2616733,2617731,1
2617728,2617946,0
2617948,2619963,0
2620034,2621020,0
2621250,2622011,1
2622196,2623167,1
2623551,2623808,1
2623853,2625580,1
2625621,2626130,1
2626173,2627024,0
2627129,2627503,1
2627536,2628270,1
2628459,2629370,0
2629504,2630601,0
2630591,2631466,0
2631466,2632299,0
2632299,2633315,0
2633619,2634410,0
2634539,2635396,0
2635560,2636456,1
2636460,2637884,1
2637889,2639193,1
2639433,2640332,0
2640428,2641003,0
2641064,2641513,0
2641500,2641925,0
2642139,2643008,1
2643012,2643911,1
2643917,2644969,0
2645015,2645515,0
2645528,2646187,0
2646197,2647084,0
2647105,2648466,0
2648645,2649853,1
2650044,2650685,1
2651155,2651400,1
2651412,2651780,1
2651898,2652314,1
2652311,2652904,1
2653379,2653756,1
2653767,2654159,1
2654310,2655119,1
2655268,2656671,0
2656668,2657894,0
2658111,2659298,0
2659288,2660124,0
2660135,2661538,0
2661550,2661837,0
2661944,2662237,0
2662276,2663292,0
2663289,2664092,0
2664089,2664790,0
2664765,2665244,0
2665257,2665592,0
2665885,2668164,0
2668453,2669403,1
2669423,2671426,1
2671521,2672564,0
2672690,2673265,0
2673333,2675312,0
2675518,2677218,1
2677382,2680495,1
2680594,2680653,0
2681034,2681390,1
2681394,2682521,1
2682549,2682749,1
2682859,2683557,0
2683631,2685646,0
2685661,2686524,0
2686692,2687405,0
2687618,2688652,0
2688669,2689547,0
2689693,2690265,1
2690265,2690735,1
2690988,2691605,1
2691605,2693623,1
2693634,2694581,1
2694598,2696037,1
2696049,2696699,1
2696704,2698284,1
2698274,2699941,1
2699951,2700496,1
2700493,2701251,1
2701244,2701657,1
2701687,2703699,1
2703721,2704569,1
2704607,2705668,0
2705881,2707344,1
2707365,2707724,1
2707862,2708563,0
2708658,2709947,0
2710033,2710659,0
2710984,2712021,1
2712021,2712659,1
2712831,2714897,1
2714902,2716443,1
2716482,2718725,0
2718907,2719059,0
2719077,2719268,1
2719579,2720097,1
2720113,2720652,1
2720745,2722322,0
2722391,2723857,0
2724019,2725389,1
2725386,2725601,0
2725671,2727143,0
2727261,2728439,0
2728450,2729070,0
2729088,2730362,0
2730473,2731591,0
2731618,2732631,0
2732916,2734070,0
2734220,2734651,0
2734800,2737112,0
2737113,2742074,0
2742281,2743126,1
2743944,2744720,0
2744862,2746145,0
2746323,2746523,0
2746535,2746870,0
2746872,2748722,0
2748739,2749254,0
2749350,2749673,0
2749690,2750076,0
2750104,2751318,0
2751430,2751918,0
2752370,2753110,0
2753229,2754032,1
2754177,2755031,1
2755222,2756502,1
2756494,2757633,0
2757793,2758683,0
2758819,2760180,1
2760177,2760695,1
2760695,2761015,1
2761012,2761824,1
2761834,2763036,1
2763133,2763555,1
2763603,2764475,0
2764487,2765581,0
2765614,2766612,0
2766637,2768148,0
2768171,2769154,0
2769251,2772532,0
2772650,2773843,1
2774041,2775294,0
2775622,2776812,1
2776857,2777195,0
2777256,2778590,0
2778580,2779293,0
2779458,2780885,0
2781443,2785330,0
2785588,2787144,1
2787141,2787644,0
2787702,2788337,0
2788546,2789394,1
2789450,2789710,1
2789904,2789984,0
2790405,2790785,0
2790785,2791516,0
2791528,2792256,0
2792268,2793173,0
2793170,2793850,0
2794122,2795096,0
2795112,2796911,0
2797109,2797588,0
2797585,2798541,0
2798541,2799191,0
2799224,2799799,0
2799796,2799951,0
2800207,2801829,1
2801814,2802551,0
2802683,2804017,1
2804226,2805107,0
2805210,2805797,1
2805853,2806236,0
2806541,2807230,1
2807278,2808315,0
2808522,2808941,1
2809010,2809708,1
2809740,2812400,1
2812514,2813869,1
2813915,2814238,1
2814235,2815533,0
2815858,2815973,0
2816068,2818971,0
2819156,2819231,0
2819403,2820944,0
2821387,2823960,0
2824090,2824821,0
2824818,2825798,0
2825933,2826670,1
2826941,2827282,1
2827386,2827433,1
2827532,2828692,1
2828735,2829856,0
2829867,2830937,0
2831147,2831512,1
2831662,2832180,1
2832170,2833396,1
2833412,2833894,1
2833970,2834317,0
2834359,2835126,0
2835157,2835705,0
2835724,2835972,0
2836221,2837582,0
2837749,2838540,1
2838561,2839847,1
2839902,2840495,0
2840618,2841496,1
2841582,2843243,1
2843392,2843733,1
2843795,2844085,0
2844075,2844512,0
2844683,2845165,1
2845380,2845742,1
2845946,2847187,1
2847431,2848387,0
2848431,2848643,1
2848772,2850181,1
2850334,2850960,1
2851138,2853327,0
2853324,2854940,0
2855300,2855563,0
2855705,2856778,1
2856771,2857142,1
2857497,2858360,1
2858452,2859273,1
2859490,2860191,1
2860232,2860468,1
2860468,2860911,1
2860935,2861402,1
2861627,2861941,0
2863105,2864808,1
2865706,2866164,1
2866173,2866655,1
2866664,2866864,1
2866902,2867219,1
2867240,2867569,1
2867933,2872513,0
2872578,2872697,0
2872852,2873070,0
2875549,2875624,0
2878772,2879749,1
2879769,2881037,1
2881060,2882508,1
2882522,2883802,1
2884040,2885440,1
2885461,2886123,1
2886124,2886573,0
2886657,2886815,0
2886998,2887297,1
2887307,2887831,1
2887878,2888282,0
2888951,2889400,1
2889437,2889781,0
2889933,2890262,1
2890510,2890755,1
2890752,2891162,1
2891135,2893279,1
2893289,2894248,1
2896574,2897638,1
2897696,2898688,1
2900181,2900918,1
2900908,2901243,1
2901334,2901864,1
2901991,2903163,1
2903180,2904718,1
2904782,2905297,0
2905447,2907003,0
2907076,2907504,0
2907501,2908067,0
2908348,2908424,0
2908623,2908699,0
2908762,2908838,0
2909037,2909113,0
2909117,2909209,0
2909525,2909710,0
2909945,2912575,0
2912703,2913203,0
2913272,2914333,0
2914413,2914910,0
2915055,2916140,0
2916396,2916959,1
2916956,2917915,1
2917926,2918297,1
2918301,2919080,1
2919185,2919544,1
2919611,2920384,1
2920377,2921342,1
2921339,2922853,0
2923040,2924479,1
2924476,2925609,1
2925737,2927989,0
2928142,2928669,0
2928818,2929828,0
2930088,2931545,1
2931554,2932978,1
2933137,2933607,0
2933600,2934010,0
2934007,2934774,0
2934774,2935316,0
2935326,2937035,0
2937053,2937976,0
2937979,2939805,0
2939802,2940413,0
2940538,2940999,0
2941211,2941561,1
2941565,2942437,1
2942428,2942700,1
2942700,2943821,1
2943818,2944828,1
2944902,2946980,1
2947017,2947370,0
2947447,2947581,0
2947657,2950218,1
2950324,2950980,1
2951031,2951798,0
2951994,2952902,1
2952899,2954065,1
2954157,2954795,1
2954800,2955576,1
2955665,2957029,1
2957123,2958115,0
2958178,2959317,0
2959457,2960083,0
2960077,2960838,0
2960819,2961868,0
2961865,2962344,0
2962344,2963054,0
2963073,2963384,0
2963578,2963901,0
2963951,2964556,0
2964556,2965983,0
2965985,2966893,0
2967145,2968182,1
2969133,2969417,0
2969419,2970336,0
2970352,2970951,0
2970938,2971612,0
2971615,2972706,0
2972719,2973201,0
2973194,2974702,0
2975117,2977783,0
2978142,2978876,0
2978951,2980663,0
2980663,2982462,0
2982781,2983143,1
2983221,2984492,1
2984483,2984743,1
2984760,2985335,1
2985483,2986343,0
2986340,2987119,0
2987097,2988506,0
2988528,2989982,0
2990052,2990837,0
2991156,2992433,1
2992460,2993938,1
2995311,2995982,0
2996121,2996261,1
2997207,2998505,0
2998593,3000230,0
3000458,3001249,0
3001320,3001655,0
3001655,3001903,0
3003972,3005200,0
3005599,3006900,0
3006957,3009713,1
3009945,3011285,0
3011306,3012646,0
3012648,3014000,0
3014435,3014884,0
3014902,3015684,0
3015684,3016013,0
3016635,3017180,0
3017248,3018096,1
3018208,3019572,1
3020129,3021418,1
3021476,3022843,1
3022955,3023710,1
3023765,3024913,0
3024941,3025588,0
3026135,3027451,1
3027484,3029259,1
3029368,3030786,1
3030788,3031210,1
3031268,3031999,1
3032043,3033143,0
3033136,3033531,0
3033550,3034467,0
3034810,3035037,0
3035229,3036434,1
3036434,3036877,1
3036928,3037734,0
3037973,3039070,0
3039279,3039355,1
3039389,3039465,1
3039499,3039575,1
3039649,3040902,0
3041134,3042465,1
3042527,3044353,0
3044353,3047895,0
3047888,3050776,0
3050952,3054320,0
3054333,3054656,0
3054641,3055048,0
3055045,3055608,0
3055599,3056069,0
3056253,3057047,0
3057054,3057929,0
3058080,3060326,0
3060339,3060869,0
3061554,3062243,1
3062312,3063025,1
3063163,3063381,1
3063489,3064529,1
3064561,3065754,0
3065747,3067906,0
3068491,3069522,1
3069529,3070791,0
3070913,3071848,1
3071835,3072527,0
3072656,3074074,0
3074389,3075150,0
3075180,3076016,0
3076303,3077484,0
3077739,3078968,1
3079428,3080060,1
3080394,3081203,1
3081196,3081678,1
3081711,3081791,0
3081827,3082252,0
3082446,3082892,1
3083160,3083651,1
3083986,3085362,1
3085530,3085748,1
3085831,3086307,1
3087206,3087637,0
3087640,3087861,0
3088264,3089492,0
3090876,3090949,0
3091028,3091783,0
3092198,3094495,1
3094506,3095384,1
3095381,3095860,1
3095900,3097678,0
3098157,3099344,1
3099402,3100598,1
3100656,3101867,1
3101920,3103305,1
3103353,3104285,1
3104506,3106131,0
3106179,3106949,0
3107052,3107630,1
3107952,3111050,1
3111053,3112381,1
3112432,3113211,1
3113208,3116078,1
3116243,3117643,1
3117661,3118977,1
3119013,3120380,1
3120416,3120904,0
3120904,3122823,0
3123259,3124707,1
3124709,3124834,1
3124831,3124902,0
3124957,3125505,1
3125549,3127066,0
3127076,3128174,0
3128265,3129998,0
3130004,3130714,0
3130739,3131635,0
3131747,3132268,1
3132308,3132715,0
3132696,3132962,0
3133205,3134185,1
3134381,3135040,0
3135204,3135515,0
3135560,3136993,1
3137050,3137793,0
3138060,3140933,0
3141052,3141441,0
3141465,3142559,0
3142850,3142933,1
3143007,3144209,0
3144232,3145410,0
3145407,3146732,0
3146758,3147336,0
3147504,3147833,1
3147875,3148058,1
3148079,3148681,1
3148782,3148841,0
3149070,3150302,0
3150558,3151217,0
3151273,3151503,0
3151645,3152538,1
3152742,3154886,1
3154879,3155874,1
3155885,3156670,1
3156694,3158172,1
3158169,3159065,0
3159232,3159972,0
3160065,3160700,0
3160839,3161699,0
3162057,3163136,0
3163351,3164514,0
3164564,3165583,0
3165868,3166581,0
3166578,3167087,0
3167109,3168074,0
3168071,3169348,0
3170651,3171667,1
3171705,3171950,0
3171978,3172421,0
3172735,3174726,0
3175004,3175762,1
3175968,3176888,0
3177026,3179002,0
3179011,3179142,0
3179278,3179493,1
3179797,3180951,1
3181375,3182769,1
3182846,3183343,1
3183438,3184145,1
3184225,3184956,1
3184969,3185919,1
3186028,3186591,1
3186591,3187007,1
3187191,3188171,0
3188189,3188893,1
3188911,3189477,1
3189474,3189764,1
3189772,3190365,1
3190358,3191494,1
3191649,3192656,0
3192773,3193819,0
3193995,3194714,0
3194898,3195224,0
3195224,3195943,0
3196104,3197156,1
3197184,3197459,1
3197524,3198603,1
3199576,3200784,1
