1001030,1002100,1,-1,959,2
1002112,1002654,1,-1,960,1
1002662,1003177,1,-1,961,2
1003170,1003880,1,-1,962,2
1003991,1005001,1,1.68,963,83
1005175,1005717,1,0,964,0
1005714,1006823,2,1.76,965,28
1007067,1009175,1,1.17,0,115
1009187,1011094,1,0.94,967,122
1011224,1012477,1,0.23,968,48
1012482,1014122,1,0.65,969,52
1014119,1014682,1,0,0,0
1014938,1015105,1,-1,971,23
1015175,1015693,2,2.02,972,869
1015762,1017522,2,0.66,973,81
1017708,1018160,1,1.46,974,32
1018236,1019276,2,2.11,975,7571
1019633,1020142,2,1.35,976,19
1020361,1020990,1,-1,977,7
1020953,1023106,2,0.4,978,47
1023125,1023571,2,0.9,979,68
1023694,1025748,1,0.73,980,26
1025780,1026238,2,2.41,981,111
1026334,1026996,2,-1,982,1
1027169,1027582,1,3.69,983,40
1027627,1027944,2,0.3,984,210
1028002,1029192,2,1.9,985,124
1029287,1029565,1,-1,986,9
1029562,1029891,2,0,987,0
1029982,1030641,2,1.42,988,447
1030848,1030935,2,0,0,0
1031362,1032480,1,-1,990,0
1032477,1034270,1,-1,991,1
1034289,1034996,1,-1,992,1
1034993,1035580,1,-1,993,2
1035577,1035975,1,-1,994,2
1035972,1036829,1,-1,995,1
1036963,1038507,1,-1,996,2
1038519,1039655,1,-1,997,3
1039668,1039760,1,0,0,0
1039840,1041138,1,-1,999,2
1041253,1043433,2,0.58,1000,9
1043453,1043899,2,-1,1001,7
1043887,1045026,2,-1,1002,5
1045072,1047168,2,-1,1003,2
1047168,1047914,2,-1,1004,4
1047911,1048555,2,-1,1005,2
1048662,1048967,2,-1,1006,8
1049056,1049331,1,0,0,0
1049250,1049753,1,0,0,0
1050186,1050398,2,-1,1007,3
1050684,1050896,1,-1,1008,12
1051070,1051300,1,0.01,1010,76
1051290,1051463,1,3.72,1011,138
1051512,1052585,2,-1,1012,1
1052657,1055401,2,-1,1013,2
1055484,1056512,1,-1,1014,2
1056485,1057177,2,1.11,1015,18
1057307,1058479,1,-1,1016,0
1058479,1061025,1,-1,1017,1
1061022,1061621,1,-1,1018,4
1061773,1062078,2,1.27,1019,29
1062078,1062998,2,1.77,1020,22
1063259,1064515,1,-1,1021,1
1064808,1066049,1,-1,1022,4
1066087,1066314,2,-1,1023,11
1066335,1066931,2,-1,1024,11
1067304,1067477,1,-1,1025,10
1067734,1069062,2,-1,1026,2
1069083,1069577,2,-1,1027,0
1069588,1070178,2,-1,1028,0
1070188,1070988,2,-1,1029,0
1070996,1071382,2,-1,1030,0
1071394,1072086,2,-1,1031,0
1072086,1073234,2,-1,1032,0
1073465,1074103,1,0.77,1033,20
1074143,1078105,2,0.98,1034,17
1078528,1080036,1,1.2,1036,105
1081466,1082593,1,2.21,1037,31
1082599,1083870,1,0.53,1038,19
1084215,1085279,1,-1,1039,4
1085329,1085742,2,-1,1040,3
1085744,1087069,2,-1,1041,1
1087062,1089080,2,-1,1042,1
1089089,1091512,2,-1,1043,1
1092099,1093457,1,0,0,0
1093498,1094364,2,0,0,0
1094361,1094660,2,0,0,0
1095066,1096052,1,-1,0,1
1096788,1096875,2,0,0,0
1097109,1098047,1,2.03,1052,21
1098102,1098839,1,1.04,1053,68
1098863,1099417,1,2.25,1054,88
1099519,1100010,1,0.26,1055,61
1100074,1100907,2,-1,1056,6
1100934,1101350,2,-1,1057,1
1101375,1101764,2,-1,1058,1
1101769,1102419,2,-1,1059,2
1103174,1103629,1,-1,1060,0
1103670,1104125,1,-1,1061,3
1104184,1104516,1,-1,1062,1
1104637,1104948,1,-1,1063,2
1105043,1105576,1,-1,1064,8
1105578,1106999,1,0,1065,0
1107007,1108164,2,0.89,0,22
1108558,1110093,1,1.78,0,183
1110086,1112629,1,0.55,0,173
1112802,1113029,1,-1,1069,9
1113030,1113404,2,-1,11,12
1113487,1114713,2,-1,1071,4
1114885,1115805,2,0,0,0
1116030,1117082,1,0,0,0
1117124,1117699,2,-1,1074,12
1117703,1118269,2,-1,1075,5
1118530,1118670,2,-1,0,1
1118691,1119809,2,1.82,1077,43
1119924,1120178,2,0.11,1078,104
1120465,1120710,2,1.13,1079,147
1120784,1121830,2,2.49,1080,133
1121936,1122496,2,1.51,1081,29
1122630,1123277,2,2.83,1082,25
1123341,1124549,2,-1,1083,2
1124785,1125369,1,0.55,1084,51
1125380,1126027,1,1.28,1085,49
1126029,1126952,1,0.34,1086,35
1127062,1128597,1,0.86,1087,60
1128637,1129053,2,-1,1088,5
1129058,1129351,2,-1,1089,5
1129427,1130086,2,-1,1090,6
1130241,1130657,1,-1,1091,9
1130661,1131065,1,-1,1092,8
1131077,1131772,1,-1,1093,10
1131797,1133005,1,1.39,1094,8
1133025,1133780,1,-1,1095,6
1133952,1134734,1,-1,1096,6
1134787,1135485,1,-1,1097,3
1135497,1136594,1,-1,1098,2
1136594,1137535,1,-1,1099,2
1137601,1139244,1,-1,1100,3
1139256,1140209,1,-1,1101,3
1140405,1143590,2,1.21,1102,174
1143725,1144045,1,-1,0,1
1144163,1145122,1,1.19,1103,158
1145234,1145818,2,2.11,1104,26
1145812,1145980,1,0,0,0
1146017,1146538,1,0.12,1105,3835
1146590,1146763,1,2.74,1106,5504
1146844,1147914,1,0.02,1107,752
1147982,1148935,1,0.78,1108,721
1148951,1149880,1,1.28,1109,859
1149893,1150627,1,0.96,1110,1714
1150838,1151074,1,2.95,1111,9325
1151162,1152403,1,0.8,1112,1523
1152523,1153332,1,0.19,1113,33
1153335,1154357,1,0,0,0
1154347,1154988,1,0.88,1115,82
1154985,1155989,1,0.27,1116,62
1156000,1156797,1,1.66,1117,66
1157092,1158525,1,0.97,1118,1225
1158585,1160774,2,-1,1119,2
1161108,1161467,1,2.5,1120,119
1161470,1161847,1,0.09,1121,124
1161861,1162502,1,0,1122,0
1162483,1163307,1,0.08,1123,32
1163318,1164343,1,1.11,1124,61
1164366,1164908,1,1.92,1125,70
1165308,1166612,1,2.25,1126,453
1166822,1167361,1,0.11,1127,20
1167423,1168055,2,0,0,0
1168296,1168553,1,4.39,1129,40
1168635,1169597,2,0,0,0
1169741,1173187,2,1.03,1131,44
1173315,1174388,2,-1,1132,0
1174650,1175849,1,0.42,1133,63
1175842,1176543,1,0.94,1134,67
1176543,1177787,1,0.38,1135,65
1177816,1178727,1,0.25,1136,55
1178854,1179582,1,1.31,1137,49
1179702,1180490,2,-1,1138,3
1180487,1180948,2,-1,1139,9
1181006,1182052,2,1.83,1140,384
1182049,1182843,2,0.34,1141,262
1182840,1183667,2,0.42,1142,244
1183681,1184817,2,0.97,1143,285
1185067,1186293,1,1.17,1144,16
1186342,1187463,2,0,0,0
1187539,1188999,2,0.29,1146,35
1188999,1189670,2,1.67,1147,69
1189839,1191209,2,2.15,1148,263
1191213,1191854,2,0.38,1149,156
1191890,1192996,2,0.92,1150,183
1193050,1193511,2,0.84,1151,35
1193521,1194174,2,1.05,1152,27
1194346,1195596,1,2.56,1153,886
1196090,1196755,2,-1,0,5
1196756,1197460,2,-1,0,2
1197918,1198811,1,-1,0,4
1198902,1200029,2,-1,0,3
1200010,1200255,2,-1,0,3
1200720,1201061,1,-1,0,18
1200999,1201307,2,-1,0,3
1201482,1202156,2,0,0,0
1202247,1202447,1,0,0,0
1202491,1203048,1,-1,0,1
1203045,1203383,1,-1,0,1
1204772,1204954,1,-1,0,1
1206136,1206720,1,-1,0,0
1206724,1207353,1,0,0,0
1207355,1207768,1,-1,0,3
1207740,1208342,2,-1,0,1
1208908,1209462,1,-1,0,1
1209569,1210402,1,-1,0,7
1210903,1211226,2,-1,1154,2
1211926,1212330,2,-1,1157,16
1212551,1213282,2,0,1158,0
1213487,1214698,2,0,1159,0
1215012,1215248,1,-1,1160,9
1215291,1215563,1,-1,1161,5
1215592,1215858,1,-1,1162,6
1215971,1216219,1,-1,0,2
1216551,1218074,1,0,0,0
1218206,1218424,1,-1,0,18
1221528,1221857,2,2.49,1166,29
1221867,1222211,2,1.65,1167,34
1222213,1222386,2,-1,0,18
1222487,1222672,1,-1,0,1
1223502,1223768,2,1.04,1171,267
1223772,1224584,2,1.6,1172,258
1224608,1225303,2,0.43,1173,153
1225823,1226191,1,1.56,1174,23
1226294,1226695,2,-1,1175,15
1226937,1227230,1,1.97,0,91
1227302,1227961,1,0.47,1177,50
1228038,1228499,1,1.39,1178,40
1228706,1229617,2,-1,1179,0
1229990,1230409,1,-1,1180,7
1230409,1231677,1,-1,1181,4
1231723,1232253,2,1.09,1182,157
1232399,1233940,2,1.14,1183,72
1234161,1234880,1,1.93,1184,73
1234932,1236464,2,-1,1185,1
1236794,1238092,1,1.09,1186,112
1238102,1239172,1,0.72,1187,79
1239558,1241294,2,0.39,1188,13
1241389,1242303,2,1.4,1189,21
1242403,1243014,1,1.45,1190,103
1243016,1243750,2,-1,1191,1
1243951,1244205,1,-1,1192,1
1244383,1244823,1,-1,0,1
1244902,1246599,2,-1,1194,1
1246919,1248337,2,0.97,1195,33
1248348,1248980,2,0.6,1196,36
1248991,1250061,2,0.42,1197,30
1250289,1252208,1,0.31,1198,10
1252308,1255175,2,0.04,1199,3
1255944,1257035,2,2.74,1200,327
1257152,1257736,2,1.2,1201,127
1258014,1258292,1,-1,1202,15
1258347,1260026,2,0,1203,0
1260151,1261098,2,1.42,1204,1071
1261249,1262100,2,0.14,1205,277
1262100,1262723,2,1.96,1206,56
1262937,1264193,1,0.32,1207,56
1264235,1265317,1,1.13,1208,72
1265317,1266150,1,0.32,1209,45
1266147,1266539,1,0.07,0,56
1266543,1267352,1,0.3,0,93
1267388,1268242,1,2.19,1212,227
1268391,1268498,2,0,0,0
1268546,1268612,1,0,0,0
1268926,1269033,2,-1,0,7
1269081,1269146,1,0,0,0
1269461,1269568,2,0,0,0
1269616,1269683,1,0,0,0
1269972,1271072,2,0.73,1216,45
1271342,1271572,1,-1,1217,3
1271730,1272425,1,-1,1218,11
1272469,1272822,2,2.65,1219,74
1273007,1274401,1,0.3,1220,7
1274402,1275052,2,2.8,1221,46
1275045,1276841,2,0.26,1222,19
1277180,1278571,1,-1,1223,1
1279087,1282830,1,-1,1224,1
1282827,1284365,1,-1,1225,3
1284362,1285072,1,-1,1226,3
1285072,1285749,1,-1,1227,3
1286289,1286459,2,0,0,0
1286310,1286399,2,-1,0,68
1286467,1286551,2,0,0,0
1286761,1286845,2,0,0,0
1287005,1287847,2,2.15,1234,189
1287897,1288355,2,0.63,1235,101
1288468,1289373,1,0.61,1236,32
1289465,1290478,1,0.51,1237,25
1290680,1291588,1,2.14,1238,379
1291732,1292145,2,4.54,1239,1459
1292750,1293367,1,1.58,1240,61
1294669,1297344,2,1.9,1241,141
1297821,1298468,1,0.57,1242,25
1299206,1300837,1,2.04,1244,809
1300923,1301843,1,0.53,1245,392
1301858,1302766,1,0.53,1246,382
1302778,1303791,1,0.75,1247,363
1303788,1304792,1,0.85,1248,356
1304845,1305174,2,1.5,1249,80
1305209,1306669,2,0,0,0
1306812,1306985,1,1.04,1251,237
1307040,1308293,2,1,1252,9
1308593,1308889,2,2.41,1305,40
1309113,1309832,1,1.09,1306,46
1309872,1310270,2,1.46,1307,147
1310375,1310914,2,1.17,1308,75
1310944,1311687,2,1.08,1309,74
1312044,1312682,1,-1,1310,11
1312742,1313248,2,-1,1311,1
1313294,1313794,2,-1,1312,0
1313880,1314059,2,-1,1313,0
1314440,1315246,2,1.95,1314,21
1315246,1316439,2,1.81,1315,23
1316451,1317809,2,0.66,0,13
1317813,1319408,2,0.76,1317,8
1319408,1320970,2,1.39,1318,7
1321062,1321106,2,-1,1319,42
1321244,1322125,1,0.22,1320,37
1322122,1322742,1,1.93,1321,56
1322770,1324665,1,0.04,1322,8
1324876,1325751,1,2.19,1323,244
1325791,1326381,2,0.78,0,25
1326378,1327136,2,1.51,1325,24
1327356,1328405,1,1.44,1326,71
1328441,1328692,2,2.14,1327,199
1329072,1331669,1,1.08,1328,200
1331879,1332853,1,2.03,1329,49
1333184,1333312,1,0.93,0,89
1333315,1333482,1,0.63,0,90
1333855,1336530,1,1.04,1333,18
1336594,1337184,2,2,1334,90
1337354,1338118,1,0.37,1335,16
1338267,1338575,1,0,0,0
1338582,1339751,1,0,0,0
1339945,1340682,1,1.57,1338,154
1340682,1341008,1,1.03,1339,133
1341134,1341352,2,-1,1340,33
1341621,1342370,2,1.92,1341,59
1342460,1342633,2,-1,0,40
1342781,1344766,2,0,0,0
1344820,1344924,1,-1,0,1
1345002,1346936,2,1.71,1345,213
1347004,1348131,2,0.09,1346,9
1348275,1349063,2,2.66,1347,1196
1349431,1349784,2,-1,1348,8
1349852,1350658,2,0.68,1349,29
1350660,1351652,2,0.51,1350,37
1351652,1352542,2,0.49,1351,29
1352529,1353494,2,0.41,1352,34
1353491,1355134,2,0.81,1353,35
1355447,1355692,2,-1,1354,20
1355826,1357211,2,-1,1355,4
1357514,1358932,2,1.13,1357,7
1359144,1359908,1,-1,1358,9
1359935,1360492,1,1.09,1359,17
1360767,1362254,1,-1,1360,2
1362256,1363536,1,-1,1361,2
1363574,1364839,1,-1,1362,1
1364959,1365936,2,-1,1363,8
1366103,1366771,1,3.18,1364,40
1366825,1367049,1,-1,1365,21
1367049,1367408,1,-1,1366,18
1367417,1367638,1,-1,1367,15
1367713,1368027,1,2.68,1368,45
1368240,1369919,1,-1,1369,0
1369933,1371225,1,-1,1370,0
1371246,1372127,1,-1,1371,0
1372114,1372956,1,-1,1372,0
1372987,1374039,1,-1,1373,1
1374058,1374846,1,-1,1374,1
1374856,1375911,1,-1,1375,1
1375908,1378175,1,-1,1376,1
1378172,1378831,1,-1,0,0
1379971,1380876,1,-1,1378,0
1380987,1381985,2,-1,1379,7
1382141,1383538,1,0.82,1380,24
1383535,1384596,1,0.94,1381,23
1384744,1386285,1,1.23,1382,64
1386329,1386835,2,3.55,1383,1028
1386954,1387919,1,0.72,1384,10
1387894,1388622,2,0.67,1385,13
1388957,1389877,2,-1,1386,1
1390015,1390914,1,0,0,0
1391251,1392864,1,1.13,1388,31
1392915,1393946,2,0.71,1389,23
1394100,1395116,1,0,0,0
1395389,1395646,1,1.61,1391,345
1395696,1396646,2,1.09,1392,38
1396798,1397550,2,1.32,1393,383
1397745,1398260,2,-1,1394,11
1398271,1399797,2,-1,1395,1
1399834,1401279,2,-1,1396,1
1401279,1402589,2,-1,1397,1
1402765,1403673,1,-1,1398,3
1403680,1403775,2,0,0,0
1404003,1404566,1,0,1399,0
1404587,1405819,2,0,0,0
1406074,1407057,1,0,0,0
1407153,1407274,1,0,0,0
1407535,1408908,1,1.14,1402,17
1409037,1409972,2,2.87,1403,128
1410024,1411259,2,0.05,1404,16
1411261,1411476,2,0,0,0
1411555,1411764,2,0,1406,0
1411757,1411951,2,-1,1407,1
1412008,1412817,2,-1,1408,2
1412810,1415410,2,-1,1409,1
1415512,1415787,2,-1,1410,0
1415862,1416032,2,-1,0,0
1416032,1416253,2,-1,1412,1
1416695,1417183,1,-1,1413,2
1417180,1417335,2,-1,1414,4
1417346,1417480,2,-1,0,0
1417789,1418265,2,0.37,1415,55
1418389,1418685,1,-1,1416,2
1418708,1419130,1,-1,0,2
1419143,1420000,1,-1,1418,1
1420007,1420753,1,-1,1419,1
1421424,1421609,1,0,0,0
1421806,1423263,1,0.49,1421,9
1423401,1423664,1,-1,1422,3
1427073,1430435,1,-1,1425,1
1430435,1431010,1,0,1426,0
1431108,1431698,2,0,1427,0
1432015,1432248,2,0,0,0
1433209,1433643,2,-1,1430,9
1433784,1434917,2,-1,1431,3
1435145,1435253,1,0,0,0
1435284,1438808,2,1.23,0,58
1439082,1439348,1,2.2,1433,44
1439345,1439767,2,1.65,1434,78
1439878,1440867,2,1.96,1435,101
1441075,1443714,1,0.43,1436,16
1443711,1443896,1,-1,1437,26
1443904,1444230,1,-1,1438,19
1444402,1445307,2,-1,1439,3
1445543,1447042,1,-1,1440,4
1447100,1449373,2,-1,1441,1
1449621,1451666,2,-1,1442,0
1451951,1452880,1,-1,1443,1
1452892,1453179,1,-1,1444,1
1453188,1453934,1,-1,1445,0
1453949,1454446,1,-1,1446,0
1454454,1455524,1,-1,0,1
1455521,1456288,1,-1,1448,1
1456288,1457076,1,-1,0,1
1457078,1458505,1,-1,0,1
1458495,1458917,1,-1,1451,1
1458917,1460122,1,-1,1452,3
1460149,1461462,1,-1,1447,3
1461563,1462513,1,1.05,1454,13
1462495,1463085,1,1.06,1455,16
1463189,1463254,2,-1,0,0
1465945,1466850,2,0,0,0
1466808,1467173,2,0,0,0
1467382,1468533,1,0,0,0
1472245,1473105,1,0,0,0
1473168,1475474,1,-1,1460,1
1475645,1476250,1,-1,1461,0
1476250,1477146,1,-1,1462,0
1477162,1478919,1,-1,1463,2
1478933,1480225,1,-1,1464,3
1480279,1480884,2,4.28,1465,27
1481085,1484987,1,1,1466,46
1485259,1486059,1,1.22,1467,31
1486256,1487695,1,1.51,1468,28
1488926,1489456,1,2.04,1469,67
1489467,1489530,2,0,0,0
1489701,1489874,1,-1,0,29
1489946,1490095,2,0.02,1471,56
1489986,1490153,2,-1,0,11
1490143,1490198,1,0,0,0
1490494,1492134,1,-1,1472,2
1492172,1493095,2,1.19,1473,30
1493312,1494655,1,-1,1474,2
1494880,1496535,1,1.1,1475,42
1496675,1496899,1,-1,1476,11
1496962,1497501,1,-1,1477,13
1497493,1498473,2,-1,0,1
1498597,1499589,1,0.62,1479,14
1499586,1500179,1,2.56,1480,33
1500481,1501149,1,1.37,1481,30
1501741,1502889,1,0.11,1482,33
1502929,1504104,2,-1,1483,2
1504196,1504732,1,0,0,0
1504805,1506766,1,0,0,0
1506858,1507088,2,-1,1486,2
1507310,1507486,1,-1,1487,15
1507532,1507948,1,-1,1488,12
1508027,1509433,1,0.93,1489,18
1509678,1510823,1,-1,1490,1
1510841,1511854,1,-1,1491,1
1511855,1512796,1,-1,1492,2
1512786,1513580,1,-1,1493,1
1513602,1515026,1,0,1494,0
1515123,1515218,2,-1,1495,55
1515413,1515586,1,0,0,0
1515672,1515905,1,2.6,1497,176
1515906,1516355,2,-1,1498,9
1516352,1516870,2,0,0,0
1517051,1518088,1,0,1500,0
1518286,1518951,1,-1,1501,3
1518987,1521089,2,1.32,1502,21
1521331,1522392,1,2.57,1503,61
1522505,1524004,2,0.82,1504,27
1524271,1524888,1,-1,1505,1
1524964,1525176,1,-1,1506,0
1527946,1528428,1,-1,0,3
1529840,1530976,1,-1,0,0
1531076,1531309,1,-1,1510,16
1531306,1531875,2,-1,1511,2
1532048,1532893,1,-1,1512,3
1532989,1533882,2,1.25,1513,14
1533961,1534641,2,-1,0,2
1534638,1535333,2,-1,1515,0
1535333,1536877,2,-1,0,1
1536874,1540614,2,-1,1517,1
1540696,1542084,2,-1,1518,0
1544312,1545193,2,0.93,1520,12
1545425,1548472,1,0.04,1521,3
1548485,1549369,1,-1,1522,3
1549362,1550015,1,-1,1523,6
1550422,1550706,2,-1,1524,21
1550852,1551862,2,-1,1525,4
1551996,1553693,2,1.6,1526,64
1553850,1553987,2,-1,1527,9
1554089,1554304,2,-1,1528,0
1554649,1555080,1,-1,1529,17
1555136,1556062,2,-1,1530,1
1556055,1557041,2,-1,1531,1
1557038,1557934,2,-1,1532,1
1557931,1558953,2,-1,1533,1
1558955,1560505,2,-1,1534,0
1560519,1561100,2,-1,1535,0
1561358,1563757,2,-1,1536,1
1563782,1565164,2,-1,1537,2
1565528,1566847,2,0,0,0
1566978,1568513,2,-1,1540,1
1568669,1570069,2,0,1541,0
1570431,1573226,2,0.96,1542,4
1573271,1575643,2,-1,1543,2
1575681,1577366,2,-1,1544,1
1577657,1578814,2,-1,1546,0
1578866,1580548,2,-1,1547,1
1580950,1581711,2,-1,1548,0
1581786,1581983,2,-1,1549,0
1582231,1584510,2,-1,1550,2
1584844,1585758,2,-1,1551,0
1585817,1586320,2,-1,1552,1
1586333,1586863,2,-1,0,1
1588878,1590200,2,0.92,1553,11
1590200,1590466,2,-1,1554,18
1596641,1598233,2,-1,1556,2
1598312,1599265,2,-1,1557,5
1599514,1601049,1,-1,1558,0
1601043,1602071,1,-1,1559,0
1602071,1603063,1,-1,1560,1
1603075,1604097,1,-1,1561,1
1604124,1604999,1,-1,1562,1
1605023,1605313,1,-1,1563,2
1605370,1606128,1,-1,1564,3
1606132,1607046,2,0.74,1565,11
1607253,1608704,2,-1,1566,1
1608931,1609878,2,0,0,0
1609990,1610349,2,0.65,1567,31
1610349,1611275,2,0,1568,0
1611339,1612727,2,1.41,1569,11
1612828,1613709,1,0.83,1570,10
1613787,1614902,1,-1,1571,1
1615052,1616242,1,0.84,1572,19
1616267,1616932,2,0.7,1573,17
1617144,1617578,1,0.3,1574,22
1617598,1617981,1,2.23,1575,40
1618013,1618231,1,0.53,1576,39
1618262,1619161,2,0.38,1577,16
1619356,1620543,1,-1,1578,5
1620670,1620765,1,0,0,0
1620841,1620938,2,0,0,0
1620984,1621874,2,0,0,0
1622129,1622521,2,-1,1581,0
1622797,1623315,1,-1,1582,0
1623359,1625404,2,2.17,1583,39
1625541,1626287,1,2.54,1584,119
1626376,1627062,1,1.04,1585,38
1627239,1627442,1,-1,1586,14
1627477,1628937,2,-1,1587,3
1631096,1631329,1,0,1428,0
1631646,1632236,1,0,1590,0
1632334,1632909,2,0,1591,0
1632909,1633871,2,-1,1592,1
1634780,1635013,1,-1,1594,0
1635071,1635481,1,-1,1595,4
1635633,1635806,2,3.42,1596,106
1635978,1636133,2,-1,0,0
1636479,1636691,2,-1,1600,1
1637054,1637551,2,-1,1601,0
1637104,1637358,2,-1,0,0
1637548,1638081,2,0,1602,0
1638078,1638389,2,-1,1603,1
1638394,1638609,2,-1,0,1
1639363,1639578,2,-1,1605,16
1639879,1640091,1,-1,1606,12
1640513,1641265,2,0,0,0
1641279,1642328,2,-1,1609,0
1642675,1642926,2,-1,0,5
1643143,1643298,2,0.02,1612,82
1643370,1643657,2,0.57,1613,51
1643657,1643896,2,3.52,1614,62
1643921,1644226,1,-1,0,0
1644429,1644761,1,-1,1616,1
1645644,1645874,2,-1,1618,1
1645958,1646365,1,1.13,1619,45
1646532,1646687,1,-1,1620,6
1646689,1646817,1,-1,0,3
1646847,1647065,1,-1,0,6
1647406,1647458,1,0,0,0
1647633,1647821,1,-1,1622,2
1647818,1648009,1,-1,1623,2
1650920,1651939,2,-1,1626,0
1651951,1653165,2,-1,1627,1
1653371,1653697,2,-1,1628,10
1653832,1654173,1,2.23,1629,84
1654208,1654768,1,1.8,1630,95
1654771,1655481,2,0.79,1631,14
1655589,1655894,1,-1,1632,13
1656093,1658519,1,-1,1633,0
1658580,1661003,1,-1,1634,3
1661014,1661631,1,-1,0,2
1661633,1662487,1,0.11,1636,15
1662530,1663144,1,1.6,1637,32
1663339,1664595,1,-1,1638,5
1664548,1665243,2,-1,0,10
1665368,1666588,2,0,1640,0
1666723,1667616,2,-1,1641,6
1667723,1668976,1,-1,1642,5
1669400,1669708,1,-1,1644,1
1669801,1669884,1,-1,0,0
1669984,1670805,1,0.46,1646,17
1670844,1671173,2,-1,1647,12
1671160,1671525,2,-1,1648,11
1671937,1672971,1,-1,1649,5
1672996,1674384,2,0.65,1650,139
1674395,1675927,2,1.12,1651,130
1676451,1677395,1,2.52,1652,137
1677581,1678963,1,0.42,1653,50
1679000,1679722,1,0.72,1654,23
1679719,1680054,2,-1,1655,13
1680183,1680902,1,0.98,1656,30
1680906,1682207,1,0.48,1657,16
1682283,1683212,1,1.79,1658,10
1683209,1684612,2,2.02,1659,19
1684755,1686401,2,2.35,0,81
1686600,1687775,1,2.3,1661,63
1687876,1689384,1,1.57,1662,92
1689610,1690875,2,-1,1663,0
1690914,1692287,2,-1,1664,1
1692284,1694095,2,-1,1665,0
1694486,1695076,2,0.94,1666,25
1695297,1696064,2,1.34,1667,49
1696176,1697204,2,-1,1668,6
1697379,1698971,1,0.72,1669,6
1698981,1700153,1,0.73,1670,19
1700257,1701258,1,2.32,1671,24
1701292,1702332,2,0.87,1672,30
1702575,1702700,1,0.83,0,77
1702973,1703188,1,2,0,39
1703274,1703714,1,0.4,1674,82
1703791,1704372,1,0.39,1675,87
1704372,1704950,1,0.51,1676,70
1704943,1707165,1,0.66,1677,55
1707166,1708224,1,0.51,1678,53
1708228,1708848,1,0.54,1679,56
1708852,1709547,1,0.66,1680,46
1709547,1710182,1,1.01,1681,41
1710793,1712295,1,1.04,1682,348
1712401,1713006,1,0,1683,0
1713050,1713913,2,1.47,1684,45
1713972,1715246,2,1.79,1685,343
1715375,1716031,2,1.45,1686,62
1716090,1716419,2,-1,1687,8
1716517,1717626,2,0.96,1688,17
1717900,1718367,1,2.04,1689,699
1718414,1718848,2,1.39,1690,71
1719049,1719285,1,-1,1691,27
1719288,1720145,1,0.77,1692,20
1720145,1722157,1,0.26,1693,10
1722158,1722679,2,-1,1694,10
1722760,1723656,2,2.27,1695,30
1723705,1723944,2,-1,1696,4
1724047,1724646,1,-1,1697,11
1724683,1725780,1,1.86,1698,21
1725861,1726268,1,3.18,1699,126
1726371,1727018,1,1.77,1700,47
1727111,1731727,1,0.14,1701,3
1731778,1732125,2,3.88,1702,411
1732459,1733274,1,0,0,0
1733402,1733983,1,3.41,1704,756
1734145,1735314,2,0.99,1705,10
1735480,1735569,2,0,0,0
1735868,1736893,1,1.5,1707,216
1736890,1737822,2,0.82,1708,11
1737935,1739146,1,1,1709,60
1739437,1740585,1,1.2,1710,67
1740625,1741266,2,2.33,0,75
1741481,1742854,1,0.93,1712,55
1742895,1744151,2,1.63,1713,56
1744459,1744535,1,0,0,0
1744540,1744616,1,0,0,0
1744724,1745029,1,2.19,1716,78
1745155,1746759,1,-1,1717,1
1746771,1747583,2,-1,1718,1
1747587,1748372,2,-1,1719,2
1748369,1749037,2,-1,1720,0
1749101,1749748,2,-1,1721,2
1749752,1751854,2,-1,1722,1
1751875,1752501,2,-1,1723,1
1752956,1753165,2,0,0,0
1753722,1755134,1,3.19,1725,313
1755445,1755681,1,2.27,1726,40322
1755745,1756749,2,0,0,0
1756898,1757314,2,-1,1728,5
1757327,1758547,2,0.67,1729,7
1758544,1759815,2,0.62,1730,10
1759790,1760536,2,-1,1731,9
1760546,1762033,2,0.6,1732,10
1762042,1762410,2,-1,1733,9
1762737,1762804,2,0,0,0
1762958,1763146,2,-1,1734,6
1763246,1763656,2,0,0,0
1763653,1766709,2,1.35,1736,41
1767098,1768210,1,1.07,1737,57
1768396,1768501,1,0,1738,0
1768639,1768995,1,-1,1739,0
1769095,1770309,1,-1,1740,0
1770536,1771801,1,-1,1741,0
1771813,1772679,1,-1,1742,3
1772710,1773468,1,2.59,1743,17
1773611,1775206,1,-1,1744,1
1775220,1776371,1,-1,1745,1
1776414,1777325,2,-1,1746,2
1777641,1778405,1,-1,1747,1
1778425,1779363,1,-1,1748,1
1779419,1780708,1,-1,1749,1
1780705,1780998,1,-1,1750,0
1781055,1782701,1,-1,1751,1
1782758,1785136,2,1.59,1752,132
1785469,1786302,1,2.02,1753,17
1786459,1787505,1,1.42,1754,73
1787637,1787828,1,-1,0,15
1787832,1789268,2,0.43,1756,36
1789331,1790044,2,0,0,0
1790291,1790755,2,0.71,1758,54
1790833,1791582,2,0.31,1759,27
1791582,1792133,2,0.98,1760,30
1792196,1793176,2,0.25,1761,25
1793277,1793576,2,1.12,1762,765
1793581,1795968,2,1.47,1763,449
1795983,1796966,2,1.67,1764,412
1797250,1797294,2,-1,1765,103
1797417,1797773,2,1.19,1766,7393
1797826,1798023,2,1.71,1767,7273
1798120,1798662,2,0.3,1768,5767
1798666,1800594,2,1.26,1769,740
1803189,1803296,1,-1,0,3
1803349,1804107,2,1.68,1771,270
1804394,1805323,1,2.33,1772,27
1805424,1805714,1,-1,0,8
